689160,99999,CAPE POINT,-34.350,18.500,19730101,20161210
689200,99999,CAPE AGULHAS,-34.833,20.017,19490101,20161210
689140,99999,SIMONSTOWN,-34.200,18.433,19490101,19500625
688150,99999,LANGEBAAN,-33.083,18.017,19970701,20161210
688160,99999,CAPE TOWN INTL,-33.965,18.602,19490101,20161210
688130,99999,ROBBEN ISLAND,-33.800,18.367,20041005,20161210
688140,99999,DASSEN ISLAND,-33.433,18.083,19980301,20120919
689120,99999,SLANGKOP,-34.150,18.317,19980301,20161210










